ProductID,ProductName,Category,Material,Color,Price,Rating,Weight,ImageURL,StockQuantity,Brand
721,Glass Stool,Dining Room,Glass,Red,563.01,1.5,65.4,http://example.com/image721.jpg,38,IKEA
722,Wood Shelf,Office,Fabric,Black,1462.55,2.2,125.8,http://example.com/image722.jpg,80,Wayfair
723,Metal Cabinet,Bedroom,Leather,Brown,419.63,4.1,148.1,http://example.com/image723.jpg,20,IKEA
724,Glass Dining Table,Dining Room,Leather,Transparent,1789.86,2.5,51.1,http://example.com/image724.jpg,88,West Elm
725,Leather Wardrobe,Dining Room,Wood,Brown,890.34,2.0,82.1,http://example.com/image725.jpg,99,Wayfair
726,Fabric Stool,Bedroom,Metal,Red,436.11,3.7,79.1,http://example.com/image726.jpg,44,IKEA
727,Wood Desk,Outdoor,Fabric,White,904.14,1.8,143.4,http://example.com/image727.jpg,51,West Elm
728,Fabric Bench,Bedroom,Wood,Blue,847.05,4.6,74.4,http://example.com/image728.jpg,19,West Elm
729,Leather Wardrobe,Office,Glass,Yellow,886.39,1.4,106.4,http://example.com/image729.jpg,68,Pottery Barn
730,Fabric Dining Table,Outdoor,Metal,Black,1191.84,3.8,138.7,http://example.com/image730.jpg,97,West Elm
731,Plastic Bed,Living Room,Fabric,White,1066.29,3.0,59.1,http://example.com/image731.jpg,66,Restoration Hardware
732,Plastic Bed,Bedroom,Leather,Green,342.07,4.5,135.8,http://example.com/image732.jpg,13,Ashley Furniture
733,Metal Office Chair,Office,Fabric,Transparent,177.88,1.5,138.0,http://example.com/image733.jpg,62,IKEA
734,Plastic Sofa,Outdoor,Leather,White,1472.36,3.7,139.9,http://example.com/image734.jpg,61,IKEA
735,Metal Office Chair,Bedroom,Metal,Green,1141.45,3.3,44.2,http://example.com/image735.jpg,30,IKEA
736,Wood Desk,Dining Room,Leather,White,750.05,2.9,63.1,http://example.com/image736.jpg,98,West Elm
737,Fabric Bench,Bedroom,Glass,Transparent,1626.3,3.0,131.2,http://example.com/image737.jpg,30,West Elm
738,Wood Cabinet,Living Room,Plastic,Yellow,806.71,3.9,57.1,http://example.com/image738.jpg,51,IKEA
739,Metal Cabinet,Bedroom,Leather,White,1602.13,4.8,92.0,http://example.com/image739.jpg,88,Restoration Hardware
740,Plastic Stool,Outdoor,Glass,Black,646.22,1.4,22.1,http://example.com/image740.jpg,48,Wayfair
741,Plastic Stool,Outdoor,Plastic,Red,192.05,1.1,13.2,http://example.com/image741.jpg,33,Wayfair
742,Plastic Desk,Bedroom,Metal,Brown,1868.65,4.2,64.7,http://example.com/image742.jpg,74,Ashley Furniture
743,Glass Shelf,Outdoor,Metal,White,819.37,1.4,88.9,http://example.com/image743.jpg,82,Pottery Barn
744,Plastic Bench,Dining Room,Fabric,Black,1595.75,4.9,61.9,http://example.com/image744.jpg,19,Ashley Furniture
745,Plastic Dining Table,Bedroom,Glass,Brown,594.33,3.5,88.8,http://example.com/image745.jpg,71,IKEA
746,Wood Cabinet,Dining Room,Glass,Yellow,1310.41,3.6,79.7,http://example.com/image746.jpg,57,IKEA
747,Glass Dining Table,Dining Room,Wood,Green,1752.96,1.8,104.4,http://example.com/image747.jpg,19,IKEA
748,Leather Desk,Office,Wood,Brown,131.21,2.0,99.2,http://example.com/image748.jpg,88,Pottery Barn
749,Glass Shelf,Bedroom,Plastic,Green,1669.74,3.6,66.5,http://example.com/image749.jpg,79,West Elm
750,Leather Cabinet,Outdoor,Plastic,White,1164.1,4.6,66.6,http://example.com/image750.jpg,41,Pottery Barn
751,Metal Sofa,Dining Room,Wood,Black,1234.57,4.9,25.4,http://example.com/image751.jpg,42,Ashley Furniture
752,Leather Shelf,Office,Plastic,Red,1070.16,1.8,79.4,http://example.com/image752.jpg,87,West Elm
753,Leather Desk,Bedroom,Leather,White,1755.23,1.5,90.1,http://example.com/image753.jpg,52,West Elm
754,Metal Desk,Bedroom,Wood,Green,134.7,1.2,74.1,http://example.com/image754.jpg,4,Ashley Furniture
755,Glass Bench,Living Room,Glass,Transparent,559.01,4.5,52.2,http://example.com/image755.jpg,4,West Elm
756,Metal Stool,Living Room,Leather,Brown,1757.74,2.2,109.6,http://example.com/image756.jpg,5,Wayfair
757,Wood Wardrobe,Dining Room,Plastic,White,1517.07,1.0,15.8,http://example.com/image757.jpg,41,Ashley Furniture
758,Fabric Cabinet,Living Room,Metal,Green,84.41,1.9,137.6,http://example.com/image758.jpg,87,Ashley Furniture
759,Leather Sofa,Dining Room,Fabric,Yellow,1058.16,2.4,8.0,http://example.com/image759.jpg,61,Wayfair
760,Glass Stool,Outdoor,Wood,Brown,1082.67,5.0,144.5,http://example.com/image760.jpg,75,Pottery Barn
761,Leather Wardrobe,Dining Room,Metal,Yellow,831.72,3.1,72.0,http://example.com/image761.jpg,55,Pottery Barn
762,Wood Bench,Living Room,Plastic,Green,629.92,1.8,64.8,http://example.com/image762.jpg,75,Pottery Barn
763,Wood Cabinet,Outdoor,Glass,Black,1379.36,2.3,42.2,http://example.com/image763.jpg,13,West Elm
764,Plastic Desk,Living Room,Fabric,Blue,455.19,2.3,6.5,http://example.com/image764.jpg,14,Wayfair
765,Leather Dining Table,Dining Room,Metal,Yellow,1607.95,1.1,44.8,http://example.com/image765.jpg,60,Ashley Furniture
766,Fabric Bench,Office,Fabric,White,1615.92,1.5,20.9,http://example.com/image766.jpg,72,Ashley Furniture
767,Glass Bed,Bedroom,Wood,Red,859.76,3.8,100.7,http://example.com/image767.jpg,25,Ashley Furniture
768,Plastic Wardrobe,Living Room,Plastic,White,602.92,1.5,51.3,http://example.com/image768.jpg,82,West Elm
769,Wood Wardrobe,Dining Room,Glass,Brown,603.56,1.9,116.2,http://example.com/image769.jpg,44,West Elm
770,Plastic Sofa,Outdoor,Plastic,Black,990.47,2.4,35.0,http://example.com/image770.jpg,82,Restoration Hardware
771,Plastic Bench,Living Room,Fabric,Green,1453.18,4.0,135.5,http://example.com/image771.jpg,10,Pottery Barn
772,Wood Cabinet,Living Room,Metal,Transparent,749.79,3.3,80.8,http://example.com/image772.jpg,71,Restoration Hardware
773,Fabric Bed,Bedroom,Wood,Red,1239.58,3.8,21.6,http://example.com/image773.jpg,50,Restoration Hardware
774,Leather Office Chair,Dining Room,Wood,Black,795.84,3.3,63.1,http://example.com/image774.jpg,44,West Elm
775,Plastic Stool,Office,Plastic,Yellow,643.82,3.7,35.0,http://example.com/image775.jpg,14,Pottery Barn
776,Leather Cabinet,Outdoor,Metal,Yellow,98.48,1.0,34.0,http://example.com/image776.jpg,15,Pottery Barn
777,Wood Bed,Dining Room,Metal,White,57.63,4.7,78.4,http://example.com/image777.jpg,16,Ashley Furniture
778,Metal Bed,Outdoor,Fabric,Transparent,493.05,1.4,102.4,http://example.com/image778.jpg,2,West Elm
779,Glass Wardrobe,Living Room,Plastic,Black,842.49,2.6,137.2,http://example.com/image779.jpg,30,Pottery Barn
780,Plastic Office Chair,Bedroom,Plastic,Blue,1709.96,4.1,77.8,http://example.com/image780.jpg,30,Restoration Hardware
781,Wood Cabinet,Bedroom,Leather,Red,1607.04,2.7,145.0,http://example.com/image781.jpg,82,Wayfair
782,Plastic Cabinet,Office,Plastic,Brown,570.97,4.8,141.5,http://example.com/image782.jpg,31,Wayfair
783,Plastic Stool,Bedroom,Wood,Black,526.85,2.9,130.4,http://example.com/image783.jpg,77,West Elm
784,Metal Wardrobe,Living Room,Fabric,Black,493.28,4.5,77.5,http://example.com/image784.jpg,20,Ashley Furniture
785,Plastic Bed,Office,Metal,Blue,711.51,4.2,25.4,http://example.com/image785.jpg,49,Ashley Furniture
786,Glass Bench,Dining Room,Plastic,White,1021.49,4.9,36.6,http://example.com/image786.jpg,35,Pottery Barn
787,Metal Bed,Bedroom,Fabric,Green,905.4,4.7,98.9,http://example.com/image787.jpg,23,West Elm
788,Fabric Desk,Office,Plastic,Green,475.63,4.6,66.2,http://example.com/image788.jpg,97,Wayfair
789,Glass Office Chair,Living Room,Metal,Red,304.38,3.9,26.3,http://example.com/image789.jpg,99,Restoration Hardware
790,Metal Wardrobe,Outdoor,Glass,Red,74.53,2.5,74.5,http://example.com/image790.jpg,61,Pottery Barn
791,Glass Bed,Outdoor,Metal,Brown,350.23,1.4,7.5,http://example.com/image791.jpg,84,Restoration Hardware
792,Plastic Stool,Living Room,Metal,Black,1425.44,3.8,111.4,http://example.com/image792.jpg,55,Pottery Barn
793,Wood Dining Table,Living Room,Metal,Transparent,525.1,4.9,15.7,http://example.com/image793.jpg,67,IKEA
794,Leather Office Chair,Outdoor,Plastic,Black,963.77,3.9,96.2,http://example.com/image794.jpg,8,Restoration Hardware
795,Fabric Office Chair,Office,Leather,Green,1203.04,4.7,120.0,http://example.com/image795.jpg,40,West Elm
796,Plastic Stool,Outdoor,Metal,Brown,1779.34,4.2,24.2,http://example.com/image796.jpg,59,Restoration Hardware
797,Metal Wardrobe,Living Room,Wood,Black,1783.27,1.7,80.2,http://example.com/image797.jpg,32,Restoration Hardware
798,Plastic Cabinet,Bedroom,Wood,Blue,1504.18,2.0,118.0,http://example.com/image798.jpg,93,Pottery Barn
799,Glass Office Chair,Dining Room,Fabric,Green,118.56,2.4,42.8,http://example.com/image799.jpg,7,Wayfair
800,Metal Bed,Bedroom,Leather,Black,1171.39,1.7,28.6,http://example.com/image800.jpg,2,IKEA
801,Plastic Desk,Bedroom,Fabric,Black,1583.84,3.3,53.8,http://example.com/image801.jpg,85,Restoration Hardware
802,Fabric Desk,Living Room,Wood,Green,83.71,4.9,85.4,http://example.com/image802.jpg,6,Wayfair
803,Fabric Dining Table,Outdoor,Wood,Transparent,1121.88,4.0,88.4,http://example.com/image803.jpg,92,Ashley Furniture
804,Glass Sofa,Office,Glass,Green,1722.64,2.7,24.0,http://example.com/image804.jpg,36,IKEA
805,Leather Bench,Bedroom,Metal,Blue,974.5,1.0,71.3,http://example.com/image805.jpg,32,IKEA
806,Glass Shelf,Outdoor,Wood,Blue,58.01,2.3,43.9,http://example.com/image806.jpg,45,Pottery Barn
807,Metal Sofa,Office,Plastic,Black,71.48,3.1,127.1,http://example.com/image807.jpg,42,Restoration Hardware
808,Fabric Shelf,Bedroom,Plastic,Red,862.44,2.3,50.5,http://example.com/image808.jpg,53,Ashley Furniture
809,Glass Bed,Office,Fabric,Transparent,352.27,1.4,126.6,http://example.com/image809.jpg,9,Pottery Barn
810,Leather Shelf,Outdoor,Fabric,Black,1345.68,2.8,67.1,http://example.com/image810.jpg,75,West Elm
811,Plastic Desk,Dining Room,Metal,Green,1432.16,2.0,110.4,http://example.com/image811.jpg,87,Wayfair
812,Fabric Wardrobe,Outdoor,Metal,Black,396.87,4.6,79.0,http://example.com/image812.jpg,75,Wayfair
813,Metal Bench,Living Room,Glass,Brown,1782.64,1.4,95.2,http://example.com/image813.jpg,49,Pottery Barn
814,Glass Wardrobe,Office,Leather,Brown,911.72,1.2,62.3,http://example.com/image814.jpg,2,Wayfair
815,Wood Office Chair,Dining Room,Fabric,Red,328.55,1.0,116.4,http://example.com/image815.jpg,67,Restoration Hardware
816,Metal Sofa,Office,Metal,Transparent,1540.29,2.3,66.7,http://example.com/image816.jpg,11,Wayfair
817,Plastic Shelf,Office,Fabric,White,1590.45,3.6,71.3,http://example.com/image817.jpg,50,Restoration Hardware
818,Metal Shelf,Bedroom,Metal,Yellow,1296.63,3.9,80.1,http://example.com/image818.jpg,35,West Elm
819,Fabric Office Chair,Living Room,Wood,Brown,1714.26,2.8,125.6,http://example.com/image819.jpg,15,Ashley Furniture
820,Metal Office Chair,Office,Fabric,White,1487.88,3.7,100.6,http://example.com/image820.jpg,75,IKEA
821,Wood Office Chair,Outdoor,Wood,Blue,1770.3,2.4,55.6,http://example.com/image821.jpg,31,Pottery Barn
822,Plastic Wardrobe,Outdoor,Fabric,Brown,896.08,3.7,102.2,http://example.com/image822.jpg,92,Pottery Barn
823,Leather Cabinet,Bedroom,Leather,Brown,1507.81,1.2,98.2,http://example.com/image823.jpg,62,Restoration Hardware
824,Metal Cabinet,Living Room,Glass,Transparent,1999.52,2.6,140.0,http://example.com/image824.jpg,28,West Elm
825,Glass Sofa,Living Room,Plastic,Red,1463.62,4.2,127.0,http://example.com/image825.jpg,96,West Elm
826,Metal Wardrobe,Outdoor,Plastic,White,272.66,4.2,98.9,http://example.com/image826.jpg,25,IKEA
827,Metal Bed,Dining Room,Plastic,Green,1060.72,3.9,54.5,http://example.com/image827.jpg,84,Ashley Furniture
828,Plastic Wardrobe,Bedroom,Wood,Brown,1195.33,1.8,118.0,http://example.com/image828.jpg,92,Pottery Barn
829,Glass Desk,Bedroom,Metal,Brown,389.71,2.0,88.4,http://example.com/image829.jpg,25,Restoration Hardware
830,Wood Office Chair,Outdoor,Plastic,Transparent,1927.64,5.0,147.9,http://example.com/image830.jpg,75,West Elm
831,Fabric Stool,Outdoor,Leather,Transparent,392.38,1.4,40.9,http://example.com/image831.jpg,83,Pottery Barn
832,Fabric Bed,Dining Room,Plastic,Red,396.24,1.7,16.6,http://example.com/image832.jpg,92,Restoration Hardware
833,Plastic Bench,Dining Room,Fabric,White,1834.58,1.5,15.1,http://example.com/image833.jpg,1,Wayfair
834,Plastic Bench,Living Room,Wood,Blue,957.15,2.3,97.8,http://example.com/image834.jpg,59,Pottery Barn
835,Glass Stool,Bedroom,Fabric,Green,173.22,1.8,141.2,http://example.com/image835.jpg,69,Ashley Furniture
836,Fabric Bed,Bedroom,Fabric,Red,1216.47,3.0,5.3,http://example.com/image836.jpg,74,Restoration Hardware
837,Metal Stool,Outdoor,Fabric,Yellow,1223.56,2.9,110.2,http://example.com/image837.jpg,42,Ashley Furniture
838,Glass Wardrobe,Living Room,Glass,Blue,175.78,4.6,100.3,http://example.com/image838.jpg,34,Pottery Barn
839,Plastic Shelf,Bedroom,Glass,Black,1946.42,1.1,111.2,http://example.com/image839.jpg,66,Wayfair
840,Glass Desk,Living Room,Metal,Brown,1110.86,2.3,56.5,http://example.com/image840.jpg,18,Ashley Furniture
841,Leather Desk,Living Room,Wood,White,1141.6,3.4,124.0,http://example.com/image841.jpg,77,West Elm
842,Glass Stool,Outdoor,Leather,Red,1064.23,3.4,11.5,http://example.com/image842.jpg,5,Restoration Hardware
843,Wood Shelf,Living Room,Leather,Brown,1240.93,2.9,114.5,http://example.com/image843.jpg,20,Pottery Barn
844,Wood Bench,Dining Room,Leather,White,565.38,4.3,43.7,http://example.com/image844.jpg,66,Wayfair
845,Metal Shelf,Dining Room,Fabric,White,610.12,1.3,74.1,http://example.com/image845.jpg,75,West Elm
846,Glass Bench,Office,Glass,White,1047.11,4.3,124.3,http://example.com/image846.jpg,62,Pottery Barn
847,Metal Bed,Outdoor,Wood,Brown,1623.04,3.0,44.3,http://example.com/image847.jpg,94,Wayfair
848,Leather Bed,Office,Fabric,Red,147.24,1.5,31.9,http://example.com/image848.jpg,96,West Elm
849,Wood Wardrobe,Dining Room,Glass,Green,1226.64,4.5,103.8,http://example.com/image849.jpg,32,Ashley Furniture
850,Leather Bench,Office,Glass,Transparent,1623.22,3.6,82.3,http://example.com/image850.jpg,58,Pottery Barn
851,Metal Bed,Outdoor,Plastic,Brown,355.99,1.7,79.6,http://example.com/image851.jpg,50,Pottery Barn
852,Wood Sofa,Outdoor,Plastic,Yellow,79.29,1.1,42.2,http://example.com/image852.jpg,38,Ashley Furniture
853,Leather Desk,Living Room,Wood,White,659.79,1.6,10.1,http://example.com/image853.jpg,55,IKEA
854,Plastic Dining Table,Bedroom,Wood,Red,1196.88,3.4,64.5,http://example.com/image854.jpg,28,West Elm
855,Leather Bed,Living Room,Wood,Green,319.65,1.7,20.5,http://example.com/image855.jpg,74,Ashley Furniture
856,Metal Wardrobe,Outdoor,Fabric,Black,880.94,1.9,136.4,http://example.com/image856.jpg,86,Pottery Barn
857,Wood Stool,Dining Room,Metal,Yellow,1127.03,1.1,11.0,http://example.com/image857.jpg,81,West Elm
858,Plastic Bench,Dining Room,Wood,Blue,1217.82,3.9,67.6,http://example.com/image858.jpg,22,West Elm
859,Metal Wardrobe,Living Room,Plastic,Yellow,585.1,4.2,12.6,http://example.com/image859.jpg,43,IKEA
860,Metal Dining Table,Outdoor,Metal,White,830.06,4.2,18.9,http://example.com/image860.jpg,83,Pottery Barn
861,Metal Office Chair,Dining Room,Fabric,Black,1567.76,1.5,100.5,http://example.com/image861.jpg,81,Wayfair
862,Wood Cabinet,Outdoor,Metal,Transparent,1885.37,4.6,98.8,http://example.com/image862.jpg,88,IKEA
863,Fabric Office Chair,Dining Room,Leather,Green,1730.67,3.7,9.8,http://example.com/image863.jpg,36,IKEA
864,Leather Bench,Outdoor,Metal,Green,1150.35,4.6,5.2,http://example.com/image864.jpg,96,Wayfair
865,Metal Bench,Office,Wood,White,850.07,2.8,16.4,http://example.com/image865.jpg,52,Wayfair
866,Metal Bench,Outdoor,Fabric,Yellow,699.27,2.7,115.6,http://example.com/image866.jpg,36,IKEA
867,Fabric Dining Table,Outdoor,Wood,Yellow,293.67,4.1,89.8,http://example.com/image867.jpg,28,West Elm
868,Metal Bed,Living Room,Plastic,Green,257.77,1.4,10.5,http://example.com/image868.jpg,78,Ashley Furniture
869,Wood Bench,Office,Leather,Black,1392.3,3.1,75.8,http://example.com/image869.jpg,58,Ashley Furniture
870,Plastic Desk,Bedroom,Plastic,White,556.6,4.3,108.2,http://example.com/image870.jpg,36,IKEA
871,Fabric Sofa,Living Room,Wood,Brown,546.59,4.3,131.0,http://example.com/image871.jpg,70,West Elm
872,Metal Dining Table,Bedroom,Wood,Red,1996.48,4.8,140.4,http://example.com/image872.jpg,9,Wayfair
873,Glass Wardrobe,Dining Room,Wood,Black,416.46,3.8,52.5,http://example.com/image873.jpg,21,Restoration Hardware
874,Leather Bench,Bedroom,Glass,Red,338.72,1.8,24.7,http://example.com/image874.jpg,64,IKEA
875,Plastic Sofa,Outdoor,Leather,Brown,242.44,1.1,39.4,http://example.com/image875.jpg,76,Pottery Barn
876,Fabric Dining Table,Bedroom,Wood,Brown,1180.62,2.9,117.5,http://example.com/image876.jpg,61,West Elm
877,Plastic Shelf,Living Room,Wood,Red,1274.33,3.1,145.9,http://example.com/image877.jpg,94,Pottery Barn
878,Wood Sofa,Living Room,Plastic,Black,762.19,2.0,72.6,http://example.com/image878.jpg,95,Pottery Barn
879,Wood Cabinet,Bedroom,Plastic,Red,1094.06,1.5,49.3,http://example.com/image879.jpg,40,IKEA
880,Metal Dining Table,Living Room,Wood,Red,1587.38,3.3,67.2,http://example.com/image880.jpg,56,West Elm
881,Plastic Bench,Living Room,Fabric,Blue,1645.3,4.1,49.2,http://example.com/image881.jpg,4,Pottery Barn
882,Wood Wardrobe,Bedroom,Glass,Black,1917.93,5.0,42.2,http://example.com/image882.jpg,31,West Elm
883,Wood Office Chair,Office,Plastic,Yellow,1657.32,4.0,91.1,http://example.com/image883.jpg,27,Ashley Furniture
884,Metal Desk,Office,Fabric,Yellow,1151.44,4.2,7.3,http://example.com/image884.jpg,58,Restoration Hardware
885,Plastic Stool,Dining Room,Glass,Blue,400.33,3.5,42.6,http://example.com/image885.jpg,25,Pottery Barn
886,Plastic Wardrobe,Living Room,Wood,White,244.54,4.9,100.9,http://example.com/image886.jpg,69,Pottery Barn
887,Leather Office Chair,Bedroom,Leather,Green,156.3,3.6,9.6,http://example.com/image887.jpg,70,West Elm
888,Fabric Desk,Living Room,Metal,Yellow,1349.73,4.4,17.1,http://example.com/image888.jpg,5,Restoration Hardware
889,Metal Bed,Outdoor,Metal,Red,1624.7,4.8,47.5,http://example.com/image889.jpg,91,Ashley Furniture
890,Wood Bed,Living Room,Wood,White,1041.93,4.7,132.3,http://example.com/image890.jpg,8,Pottery Barn
891,Plastic Bed,Living Room,Plastic,Yellow,156.69,2.5,115.9,http://example.com/image891.jpg,9,IKEA
892,Plastic Stool,Office,Fabric,Black,1094.17,1.3,8.2,http://example.com/image892.jpg,15,West Elm
893,Metal Shelf,Bedroom,Leather,Red,1874.71,1.7,77.7,http://example.com/image893.jpg,7,West Elm
894,Glass Bench,Living Room,Glass,Green,1215.35,1.2,44.8,http://example.com/image894.jpg,96,Pottery Barn
895,Wood Wardrobe,Office,Wood,White,1628.38,1.4,99.1,http://example.com/image895.jpg,72,Ashley Furniture
896,Fabric Dining Table,Dining Room,Leather,Yellow,1610.3,1.7,109.6,http://example.com/image896.jpg,15,Pottery Barn
897,Fabric Stool,Office,Leather,Yellow,1867.65,2.4,130.1,http://example.com/image897.jpg,37,Wayfair
898,Plastic Office Chair,Office,Plastic,Transparent,1551.95,3.2,73.9,http://example.com/image898.jpg,83,Pottery Barn
899,Glass Sofa,Office,Glass,Yellow,1508.02,3.8,149.2,http://example.com/image899.jpg,39,Restoration Hardware
900,Wood Bed,Living Room,Leather,Brown,506.5,1.8,147.1,http://example.com/image900.jpg,6,Restoration Hardware
901,Leather Shelf,Living Room,Plastic,Red,166.85,3.7,132.9,http://example.com/image901.jpg,83,Wayfair
902,Glass Desk,Dining Room,Fabric,Green,1059.32,3.8,88.4,http://example.com/image902.jpg,57,Restoration Hardware
903,Fabric Dining Table,Outdoor,Plastic,Brown,292.65,3.2,62.7,http://example.com/image903.jpg,92,Restoration Hardware
904,Leather Office Chair,Outdoor,Fabric,Blue,1926.28,4.6,57.8,http://example.com/image904.jpg,81,IKEA
905,Metal Office Chair,Outdoor,Fabric,White,615.35,1.4,6.8,http://example.com/image905.jpg,19,West Elm
906,Leather Stool,Dining Room,Leather,Yellow,1713.24,1.7,41.1,http://example.com/image906.jpg,63,Restoration Hardware
907,Glass Wardrobe,Outdoor,Plastic,Blue,805.87,2.7,109.2,http://example.com/image907.jpg,31,West Elm
908,Glass Bench,Outdoor,Fabric,Green,680.23,1.5,92.5,http://example.com/image908.jpg,75,Ashley Furniture
909,Glass Cabinet,Office,Glass,Red,1873.56,3.3,137.9,http://example.com/image909.jpg,79,Pottery Barn
910,Metal Stool,Living Room,Leather,Brown,758.48,2.6,12.3,http://example.com/image910.jpg,10,IKEA
911,Fabric Stool,Living Room,Plastic,Brown,811.06,2.1,27.5,http://example.com/image911.jpg,87,Wayfair
912,Wood Wardrobe,Office,Plastic,White,256.88,1.7,119.4,http://example.com/image912.jpg,67,Ashley Furniture
913,Glass Bed,Office,Metal,Red,1357.37,2.3,57.0,http://example.com/image913.jpg,62,IKEA
914,Plastic Dining Table,Office,Plastic,Yellow,613.24,3.4,22.2,http://example.com/image914.jpg,3,IKEA
915,Leather Office Chair,Living Room,Leather,Transparent,1191.93,3.3,149.5,http://example.com/image915.jpg,18,Wayfair
916,Leather Dining Table,Outdoor,Glass,Transparent,1203.14,1.7,119.2,http://example.com/image916.jpg,25,Wayfair
917,Leather Stool,Office,Plastic,White,1452.44,1.5,64.3,http://example.com/image917.jpg,20,West Elm
918,Plastic Sofa,Dining Room,Metal,Red,1503.22,1.1,124.4,http://example.com/image918.jpg,58,Pottery Barn
919,Glass Sofa,Office,Leather,White,1053.18,1.0,103.7,http://example.com/image919.jpg,93,Ashley Furniture
920,Metal Cabinet,Bedroom,Fabric,Red,695.43,4.5,119.5,http://example.com/image920.jpg,86,Pottery Barn
921,Glass Shelf,Office,Wood,Green,1683.03,1.2,123.2,http://example.com/image921.jpg,50,Ashley Furniture
922,Plastic Shelf,Living Room,Wood,Green,654.24,3.9,17.3,http://example.com/image922.jpg,79,IKEA
923,Leather Bench,Office,Fabric,Blue,1039.64,4.5,95.3,http://example.com/image923.jpg,10,Restoration Hardware
924,Glass Desk,Bedroom,Plastic,Yellow,832.44,1.4,6.0,http://example.com/image924.jpg,21,Restoration Hardware
925,Fabric Desk,Dining Room,Wood,White,1717.4,2.7,11.3,http://example.com/image925.jpg,29,Wayfair
926,Metal Cabinet,Outdoor,Wood,Yellow,892.24,4.8,136.1,http://example.com/image926.jpg,96,Wayfair
927,Plastic Dining Table,Office,Fabric,Red,802.89,4.3,81.5,http://example.com/image927.jpg,10,IKEA
928,Glass Shelf,Bedroom,Plastic,Transparent,1395.16,3.0,111.7,http://example.com/image928.jpg,13,IKEA
929,Wood Desk,Bedroom,Plastic,Yellow,1224.76,4.1,126.6,http://example.com/image929.jpg,47,Ashley Furniture
930,Leather Cabinet,Dining Room,Fabric,Red,259.13,4.3,142.7,http://example.com/image930.jpg,23,IKEA
931,Fabric Office Chair,Living Room,Plastic,Green,1040.93,2.4,131.1,http://example.com/image931.jpg,50,Ashley Furniture
932,Fabric Bed,Office,Plastic,Red,1484.18,4.6,75.1,http://example.com/image932.jpg,87,Pottery Barn
933,Fabric Bed,Bedroom,Leather,White,1984.55,2.9,53.7,http://example.com/image933.jpg,95,Wayfair
934,Wood Wardrobe,Dining Room,Leather,Blue,1276.84,3.1,27.4,http://example.com/image934.jpg,4,Wayfair
935,Plastic Cabinet,Outdoor,Fabric,Blue,772.07,5.0,63.0,http://example.com/image935.jpg,67,Restoration Hardware
936,Leather Bench,Bedroom,Glass,Blue,491.0,4.4,58.1,http://example.com/image936.jpg,85,Restoration Hardware
937,Glass Shelf,Dining Room,Wood,Blue,1752.02,2.4,86.1,http://example.com/image937.jpg,53,Wayfair
938,Wood Shelf,Living Room,Leather,Green,1638.4,1.0,101.5,http://example.com/image938.jpg,2,Pottery Barn
939,Leather Bench,Living Room,Wood,Black,506.15,3.5,146.9,http://example.com/image939.jpg,68,Pottery Barn
940,Leather Dining Table,Bedroom,Metal,Yellow,441.23,3.8,110.6,http://example.com/image940.jpg,65,West Elm
941,Glass Bench,Bedroom,Fabric,White,1444.52,3.6,98.3,http://example.com/image941.jpg,79,Ashley Furniture
942,Metal Stool,Office,Glass,Brown,664.16,4.9,53.6,http://example.com/image942.jpg,57,Restoration Hardware
943,Wood Shelf,Dining Room,Metal,White,647.48,4.5,10.0,http://example.com/image943.jpg,97,Ashley Furniture
944,Leather Wardrobe,Bedroom,Metal,Black,346.97,2.8,46.8,http://example.com/image944.jpg,70,Restoration Hardware
945,Metal Stool,Office,Plastic,Blue,564.75,1.3,116.4,http://example.com/image945.jpg,7,West Elm
946,Wood Sofa,Office,Metal,Black,883.64,2.9,34.8,http://example.com/image946.jpg,19,Wayfair
947,Metal Office Chair,Bedroom,Fabric,Transparent,1479.03,3.8,108.3,http://example.com/image947.jpg,44,Ashley Furniture
948,Glass Dining Table,Living Room,Leather,Transparent,705.8,3.4,89.1,http://example.com/image948.jpg,63,Restoration Hardware
949,Fabric Office Chair,Dining Room,Fabric,Yellow,690.78,3.2,29.9,http://example.com/image949.jpg,65,Ashley Furniture
950,Wood Wardrobe,Dining Room,Leather,Green,605.58,2.9,42.9,http://example.com/image950.jpg,39,Wayfair
951,Leather Bench,Living Room,Metal,White,982.65,2.2,77.0,http://example.com/image951.jpg,83,IKEA
952,Plastic Sofa,Bedroom,Metal,White,402.24,2.1,65.7,http://example.com/image952.jpg,26,Restoration Hardware
953,Metal Office Chair,Dining Room,Glass,Brown,996.98,3.0,117.9,http://example.com/image953.jpg,44,IKEA
954,Fabric Bed,Bedroom,Leather,Green,1423.14,1.6,111.5,http://example.com/image954.jpg,12,West Elm
955,Metal Dining Table,Bedroom,Metal,Brown,108.09,2.4,88.3,http://example.com/image955.jpg,22,Pottery Barn
956,Wood Office Chair,Office,Plastic,Transparent,69.07,2.3,124.2,http://example.com/image956.jpg,77,Ashley Furniture
957,Glass Desk,Living Room,Wood,Blue,196.49,3.3,86.6,http://example.com/image957.jpg,92,Restoration Hardware
958,Plastic Bench,Bedroom,Glass,Black,1094.54,1.3,144.8,http://example.com/image958.jpg,14,Ashley Furniture
959,Glass Sofa,Outdoor,Fabric,Brown,1716.19,4.3,36.5,http://example.com/image959.jpg,86,West Elm
960,Leather Bed,Living Room,Glass,Red,59.52,3.2,108.5,http://example.com/image960.jpg,30,West Elm
